00504,4,017,176,0.162
00505,4,018,179,0.000
00506,4,063,068,0.000
00507,4,023,068,0.000
00508,4,049,177,0.000
00509,4,063,084,0.000
00510,4,023,084,0.000
00511,4,202,167,0.000
00512,4,049,183,0.000
00513,4,009,184,0.000
00514,4,063,083,0.001
00515,4,026,083,0.000
00516,4,045,182,0.000
00517,4,063,077,0.000
00518,4,026,077,0.000
00519,4,099,165,0.000
00520,4,046,181,0.323
00521,4,017,177,0.000
00522,4,063,076,0.001
00523,4,023,076,0.000
00524,4,129,164,0.000
00525,4,049,180,0.000
00526,4,017,183,0.000
00527,4,063,069,0.000
00528,4,023,069,0.000
00529,4,049,178,0.000
00530,4,013,182,0.000
00531,4,063,067,0.001
00532,4,026,067,0.000
00533,4,099,160,0.000
00534,4,042,176,0.000
00535,4,014,181,0.160
00536,4,017,180,0.000
00537,4,063,085,0.001
00538,4,023,085,0.000
00539,4,099,168,0.000
00540,4,050,184,0.166
00541,4,018,184,0.000
00542,4,063,075,0.000
00543,4,023,075,0.000
00544,4,050,179,0.000
00545,4,063,084,0.001
00546,4,026,084,0.000
00547,4,045,183,0.000
00548,4,063,083,0.000
00549,4,026,083,0.000
00550,4,099,166,0.000
00551,4,046,182,0.161
00552,4,018,179,0.000
00553,4,063,077,0.001
00554,4,023,077,0.000
00555,4,202,165,0.000
00556,4,049,181,0.161
00557,4,017,181,0.000
00558,4,063,068,0.000
00559,4,023,068,0.000
00560,4,152,161,0.000
00561,4,049,177,0.000
00562,4,017,178,0.000
00563,4,063,076,0.001
00564,4,023,076,0.000
00565,4,152,164,0.000
00566,4,049,180,0.000
00567,4,010,176,0.000
00568,4,063,069,0.000
00569,4,026,069,0.000
00570,4,087,162,0.000
00571,4,045,178,0.000
00572,4,013,183,0.001
00573,4,014,182,0.160
00574,4,017,177,0.000
00575,4,063,067,0.001
00576,4,023,067,0.000
00577,4,087,160,0.000
00578,4,053,176,0.161
00579,4,063,085,0.002
00580,4,026,085,0.000
00581,4,202,168,0.000
00582,4,045,184,0.000
00583,4,063,084,0.000
00584,4,026,084,0.000
00585,4,065,167,0.000
00586,4,046,183,0.161
00587,4,021,176,0.000
00588,4,063,083,0.001
00589,4,023,083,0.000
00590,4,107,166,0.000
00591,4,053,182,0.165
00592,4,021,182,0.000
00593,4,063,075,0.001
00594,4,023,075,0.000
00595,4,129,163,0.000
00596,4,049,179,0.000
00597,4,017,180,0.000
00598,4,063,077,0.000
00599,4,023,077,0.000
00600,4,129,165,0.000
00601,4,053,181,0.000
00602,4,013,178,0.000
00603,4,063,076,0.001
00604,4,026,076,0.000
00605,4,099,164,0.000
00606,4,042,180,0.000
00607,4,013,184,0.000
00608,4,014,183,0.160
00609,4,021,181,0.001
00610,4,063,069,0.000
00611,4,023,069,0.000
00612,4,202,162,0.000
00613,4,049,178,0.163
00614,4,017,178,0.000
00615,4,063,068,0.000
00616,4,023,068,0.000
00617,4,099,161,0.000
00618,4,050,177,0.000
00619,4,010,180,0.000
00620,4,063,067,0.000
00621,4,026,067,0.000
00622,4,202,160,0.001
00623,4,045,176,0.000
00624,4,063,085,0.000
00625,4,026,085,0.000
00626,4,099,168,0.000
00627,4,046,184,0.161
00628,4,018,177,0.000
00629,4,063,084,0.000
00630,4,023,084,0.000
00631,4,129,167,0.000
00632,4,053,183,0.162
00633,4,017,179,0.000
00634,4,063,083,0.000
00635,4,023,083,0.000
00636,4,129,166,0.000
00637,4,053,182,0.000
00638,4,021,183,0.000
00639,4,063,077,0.000
00640,4,023,077,0.000
00641,4,002,165,0.000
00642,4,054,181,0.000
00643,4,013,176,0.000
00644,4,063,076,0.000
00645,4,026,076,0.000
00646,4,042,180,0.001
00647,4,014,184,0.000
00648,4,063,075,0.000
00649,4,026,075,0.000
00650,4,099,163,0.000
00651,4,046,179,0.165
00652,4,022,181,0.000
00653,4,063,069,0.000
00654,4,023,069,0.000
00655,4,099,162,0.000
00656,4,054,178,0.163
00657,4,010,180,0.000
00658,4,063,085,0.000
00659,4,026,085,0.000
00660,4,002,168,0.000
00661,4,042,184,0.000
00662,4,014,179,0.000
00663,4,063,068,0.001
00664,4,026,068,0.000
00665,4,002,161,0.000
00666,4,046,177,0.323
00667,4,021,182,0.000
00668,4,063,067,0.001
00669,4,023,067,0.000
00670,4,065,160,0.000
00671,4,054,176,0.000
00672,4,022,178,0.000
00673,4,010,184,0.000
00674,4,063,084,0.000
00675,4,026,084,0.000
00676,4,229,167,0.000
00677,4,041,183,0.001
00678,4,014,177,0.000
00679,4,063,083,0.000
00680,4,026,083,0.000
00681,4,229,166,0.000
00682,4,045,182,0.160
00683,4,022,176,0.000
00684,4,063,077,0.000
00685,4,023,077,0.000
00686,4,087,165,0.000
00687,4,057,181,0.162
00688,4,025,181,0.000
00689,4,063,076,0.001
00690,4,023,076,0.000
00691,4,129,164,0.000
00692,4,057,180,0.000
00693,4,009,183,0.000
00694,4,063,075,0.000
00695,4,026,075,0.000
00696,4,229,163,0.000
00697,4,045,179,0.000
00698,4,013,182,0.000
00699,4,063,069,0.002
00700,4,026,069,0.000
00701,4,129,162,0.000
00702,4,049,178,0.000
00703,4,063,085,0.000
00704,4,026,085,0.000
00705,4,087,168,0.000
00706,4,049,184,0.164
00707,4,025,180,0.000
00708,4,063,068,0.001
00709,4,023,068,0.000
00710,4,229,161,0.000
00711,4,053,177,0.000
00712,4,063,084,0.000
00713,4,023,084,0.000
00714,4,152,167,0.001
00715,4,057,183,0.160
00716,4,013,179,0.000
00717,4,063,083,0.000
00718,4,026,083,0.000
00719,4,129,166,0.000
00720,4,041,182,0.000
00721,4,017,178,0.001
00722,4,063,067,0.000
00723,4,026,067,0.000
00724,4,129,160,0.000
00725,4,045,176,0.000
00726,4,017,184,0.161
00727,4,021,177,0.000
00728,4,063,077,0.000
00729,4,023,077,0.000
00730,4,129,165,0.000
00731,4,057,181,0.001
00732,4,025,183,0.161
00733,4,025,181,0.000
00734,4,063,085,0.002
00735,4,023,085,0.000
00736,4,229,168,0.000
00737,4,053,184,0.000
00738,4,063,076,0.000
00739,4,023,076,0.000
00740,4,065,164,0.000
00741,4,054,180,0.000
00742,4,009,182,0.000
00743,4,063,075,0.000
00744,4,026,075,0.001
00745,4,045,179,0.000
00746,4,013,176,0.000
00747,4,063,069,0.000
00748,4,026,069,0.000
00749,4,049,178,0.000
00750,4,063,084,0.000
00751,4,026,084,0.000
00752,4,087,167,0.000
00753,4,049,183,0.326
00754,4,021,184,0.000
00755,4,063,068,0.001
00756,4,023,068,0.000
00757,4,002,161,0.000
00758,4,054,177,0.000
00759,4,022,180,0.000
00760,4,063,083,0.000
00761,4,023,083,0.000
00762,4,087,166,0.000
00763,4,057,182,0.000
00764,4,013,179,0.001
00765,4,063,067,0.000
00766,4,026,067,0.000
00767,4,002,160,0.000
00768,4,042,176,0.000
00769,4,017,178,0.000
00770,4,063,077,0.000
00771,4,026,077,0.000
00772,4,002,165,0.000
00773,4,046,181,0.001
00774,4,017,183,0.160
00775,4,025,182,0.000
00776,4,063,085,0.000
00777,4,023,085,0.000
00778,4,099,168,0.000
00779,4,054,184,0.163
00780,4,022,184,0.000
00781,4,063,084,0.000
00782,4,023,084,0.000
00783,4,065,167,0.000
00784,4,054,183,0.000
00785,4,010,176,0.000
00786,4,063,076,0.001
00787,4,026,076,0.000
00788,4,002,164,0.000
00789,4,046,180,0.000
00790,4,014,181,0.000
00791,4,063,075,0.000
00792,4,026,075,0.000
00793,4,129,163,0.000
00794,4,049,179,0.000
00795,4,063,069,0.000
00796,4,026,069,0.000
00797,4,099,162,0.001
00798,4,046,178,0.160
00799,4,022,183,0.000
00800,4,063,083,0.000
00801,4,023,083,0.000
00802,4,099,166,0.000
00803,4,054,182,0.162
00804,4,014,180,0.000
00805,4,063,077,0.000
00806,4,026,077,0.000
00807,4,129,165,0.000
00808,4,041,181,0.000
00809,4,017,179,0.000
00810,4,063,067,0.000
00811,4,026,067,0.000
00812,4,129,160,0.000
00813,4,045,176,0.000
00814,4,014,178,0.329
00815,4,009,181,0.000
00816,4,063,085,0.000
00817,4,026,085,0.000
00818,4,002,168,0.001
00819,4,046,184,0.000
00820,4,013,176,0.000
00821,4,063,084,0.000
00822,4,026,084,0.000
00823,4,099,167,0.000
00824,4,046,183,0.000
00825,4,063,076,0.000
00826,4,026,076,0.000
00827,4,129,164,0.000
00828,4,049,180,0.161
00829,4,022,177,0.000
00830,4,063,068,0.000
00831,4,023,068,0.000
00832,4,152,161,0.000
00833,4,053,177,0.000
00834,4,022,182,0.000
00835,4,063,075,0.001
00836,4,023,075,0.000
00837,4,099,163,0.000
00838,4,054,179,0.161
00839,4,014,184,0.000
00840,4,063,069,0.000
00841,4,026,069,0.000
00842,4,002,162,0.000
00843,4,042,178,0.000
00844,4,014,183,0.000
00845,4,063,083,0.001
00846,4,026,083,0.000
00847,4,002,166,0.000
00848,4,046,182,0.000
00849,4,017,180,0.161
00850,4,021,177,0.000
00851,4,063,077,0.001
00852,4,023,077,0.000
00853,4,099,165,0.000
00854,4,050,181,0.161
00855,4,018,181,0.000
00856,4,063,067,0.001
00857,4,023,067,0.000
00858,4,152,160,0.000
00859,4,053,176,0.000
00860,4,022,179,0.000
00861,4,063,085,0.000
00862,4,023,085,0.002
00863,4,054,184,0.000
00864,4,010,178,0.000
00865,4,063,084,0.000
00866,4,026,084,0.000
00867,4,152,167,0.000
00868,4,041,183,0.000
00869,4,014,182,0.000
00870,4,063,076,0.000
00871,4,026,076,0.000
00872,4,152,164,0.000
00873,4,045,180,0.164
00874,4,021,176,0.000
00875,4,063,075,0.000
00876,4,023,075,0.000
00877,4,002,163,0.000
00878,4,050,179,0.162
00879,4,018,179,0.000
00880,4,063,068,0.000
00881,4,023,068,0.000
00882,4,099,161,0.000
00883,4,050,177,0.000
00884,4,022,184,0.001
00885,4,063,083,0.000
00886,4,023,083,0.000
00887,4,099,166,0.000
00888,4,050,182,0.000
00889,4,009,183,0.000
00890,4,063,069,0.000
00891,4,026,069,0.000
00892,4,129,162,0.000
00893,4,041,178,0.000
00894,4,013,180,0.001
00895,4,063,077,0.000
00896,4,026,077,0.000
00897,4,129,165,0.000
00898,4,045,181,0.160
00899,4,018,177,0.000
00900,4,063,085,0.000
00901,4,023,085,0.000
00902,4,129,168,0.001
00903,4,053,184,0.000
00904,4,018,182,0.000
00905,4,063,084,0.000
00906,4,023,084,0.000
00907,4,202,167,0.000
00908,4,053,183,0.161
00909,4,009,178,0.000
00910,4,063,076,0.000
00911,4,026,076,0.002
00912,4,129,164,0.000
00913,4,049,180,0.000
00914,4,013,181,0.000
00915,4,063,067,0.000
00916,4,026,067,0.000
00917,4,099,160,0.000
00918,4,046,176,0.000
00919,4,063,075,0.001
00920,4,026,075,0.000
00921,4,202,163,0.000
00922,4,045,179,0.160
00923,4,021,184,0.001
00924,4,063,083,0.000
00925,4,023,083,0.000
00926,4,202,166,0.000
00927,4,049,182,0.000
00928,4,021,183,0.000
00929,4,063,077,0.000
00930,4,023,077,0.000
00931,4,202,165,0.000
00932,4,049,181,0.162
00933,4,017,182,0.000
00934,4,063,069,0.000
00935,4,023,069,0.000
00936,4,087,162,0.000
00937,4,053,178,0.000
00938,4,017,181,0.000
00939,4,063,068,0.000
00940,4,023,068,0.000
00941,4,152,161,0.001
00942,4,053,177,0.000
00943,4,017,180,0.000
00944,4,063,085,0.000
00945,4,026,085,0.000
00946,4,202,168,0.000
00947,4,041,184,0.000
00948,4,014,176,0.000
00949,4,063,084,0.001
00950,4,026,084,0.000
00951,4,045,183,0.000
00952,4,013,179,0.164
00953,4,021,178,0.000
00954,4,063,076,0.000
00955,4,023,076,0.000
00956,4,002,164,0.000
00957,4,050,180,0.163
00958,4,018,180,0.000
00959,4,063,075,0.000
00960,4,023,075,0.000
00961,4,065,163,0.000
00962,4,050,179,0.000
00963,4,021,177,0.000
00964,4,063,067,0.001
00965,4,023,067,0.000
00966,4,152,160,0.000
00967,4,053,176,0.000
00968,4,009,184,0.000
00969,4,063,083,0.001
00970,4,026,083,0.000
00971,4,045,182,0.000
00972,4,013,183,0.000
00973,4,063,077,0.001
00974,4,026,077,0.000
00975,4,065,165,0.000
00976,4,046,181,0.000
00977,4,063,085,0.000
00978,4,026,085,0.000
00979,4,152,168,0.000
00980,4,049,184,0.159
00981,4,018,179,0.000
00982,4,063,084,0.000
00983,4,023,084,0.000
00984,4,099,167,0.000
00985,4,050,183,0.000
00986,4,021,176,0.001
00987,4,063,069,0.000
00988,4,023,069,0.000
00989,4,129,162,0.000
00990,4,053,178,0.161
00991,4,013,182,0.000
00992,4,063,068,0.000
00993,4,026,068,0.000
00994,4,099,161,0.000
00995,4,042,177,0.001
00996,4,014,181,0.000
00997,4,063,076,0.000
00998,4,026,076,0.000
00999,4,099,164,0.000
01000,4,046,180,0.000
01001,4,017,184,0.161
01002,4,018,183,0.000
01003,4,063,085,0.000
01004,4,023,085,0.001
01005,4,202,168,0.000
01006,4,049,184,0.000
01007,4,021,178,0.166
01008,4,017,184,0.000
01009,4,063,083,0.000
01010,4,023,083,0.001
01011,4,129,166,0.000
01012,4,053,182,0.000
01013,4,063,077,0.000
01014,4,023,077,0.000
01015,4,202,165,0.000
01016,4,053,181,0.000
01017,4,010,177,0.000
01018,4,063,075,0.001
01019,4,026,075,0.000
01020,4,032,163,0.000
01021,4,042,179,0.000
01022,4,014,180,0.000
01023,4,063,067,0.001
01024,4,026,067,0.000
01025,4,032,160,0.000
01026,4,046,176,0.321
01027,4,021,182,0.000
01028,4,063,084,0.000
01029,4,023,084,0.000
01030,4,152,167,0.000
01031,4,053,183,0.000
01032,4,021,181,0.000
01033,4,063,069,0.000
01034,4,023,069,0.000
01035,4,099,162,0.000
01036,4,054,178,0.001
01037,4,010,179,0.000
01038,4,063,076,0.000
01039,4,026,076,0.000
01040,4,002,164,0.000
01041,4,042,180,0.000
01042,4,014,176,0.000
01043,4,063,068,0.000
01044,4,026,068,0.000
01045,4,002,161,0.000
01046,4,046,177,0.161
01047,4,021,183,0.000
01048,4,063,085,0.000
01049,4,023,085,0.000
01050,4,099,168,0.000
01051,4,050,184,0.162
01052,4,018,184,0.000
01053,4,063,083,0.000
01054,4,023,083,0.000
01055,4,152,166,0.000
01056,4,053,182,0.000
01057,4,022,178,0.000
01058,4,063,077,0.001
01059,4,023,077,0.000
01060,4,002,165,0.000
01061,4,054,181,0.000
01062,4,010,180,0.000
01063,4,063,075,0.000
01064,4,026,075,0.000
01065,4,152,163,0.000
01066,4,041,179,0.000
01067,4,014,177,0.000
01068,4,063,067,0.000
01069,4,026,067,0.000
01070,4,152,160,0.000
01071,4,045,176,0.162
01072,4,021,182,0.000
01073,4,063,084,0.000
01074,4,023,084,0.000
01075,4,002,167,0.000
